LOC,CyclomaticComplexity,Methods,Classes,CBO,LCOM,DIT,RFC,NOC,WMC,CommentRatio,MaintainabilityIndex,Quality
52,25,3,10,17,3,3,51,4,2,0.21,64,Average
635,31,17,15,12,88,6,15,9,3,0.13,36,Poor
1049,47,38,17,10,55,7,181,4,27,0.02,28,Poor
694,41,54,12,13,17,4,136,8,63,0.27,44,Poor
926,47,57,13,11,54,4,23,3,50,0.33,29,Poor
873,42,9,5,18,2,2,30,3,72,0.19,32,Poor
1007,38,18,15,2,96,1,59,8,3,0.1,38,Poor
545,34,38,11,7,71,3,188,9,38,0.15,45,Poor
269,17,30,19,1,46,4,83,7,17,0.28,83,Good
754,6,48,14,15,27,1,149,5,94,0.11,60,Average
826,32,1,18,8,65,7,165,8,96,0.39,41,Poor
798,45,43,5,18,21,6,174,10,69,0.33,29,Poor
1096,11,46,18,0,97,2,139,3,20,0.12,64,Average
105,28,58,17,16,43,7,142,4,88,0.47,47,Poor
1013,27,41,16,16,2,7,76,5,71,0.11,45,Poor
594,37,21,19,15,42,3,25,3,46,0.32,37,Poor
998,21,58,12,10,76,3,133,9,63,0.14,45,Poor
586,6,44,3,20,37,7,180,2,55,0.22,55,Average
261,40,40,16,13,32,6,62,4,79,0.2,32,Poor
167,50,23,14,9,14,7,117,8,77,0.21,28,Poor
122,37,14,12,16,23,1,33,6,25,0.42,49,Poor
690,37,31,5,5,35,3,37,8,36,0.38,57,Average
645,50,43,20,5,61,7,110,8,7,0.28,46,Poor
540,28,42,2,2,81,1,75,0,27,0.1,49,Poor
1153,1,5,11,7,56,4,100,8,52,0.2,76,Good
233,23,21,9,8,53,1,93,3,75,0.08,45,Poor
103,40,57,14,15,34,7,167,2,64,0.07,32,Poor
701,48,14,13,9,79,2,32,9,89,0.08,14,Poor
734,27,29,5,16,46,1,48,1,46,0.48,60,Average
465,36,16,1,15,58,6,86,8,18,0.04,30,Poor
811,12,27,9,6,77,6,106,7,83,0.26,55,Average
829,1,29,18,19,99,1,128,5,11,0.33,66,Average
1186,7,39,17,2,58,8,100,5,9,0.08,83,Good
587,20,7,10,19,99,3,91,3,87,0.05,18,Poor
1128,12,34,8,16,99,6,174,9,61,0.14,40,Poor
909,23,25,11,18,4,8,9,5,42,0.15,58,Average
559,42,51,7,20,39,4,115,8,61,0.33,25,Poor
708,27,52,19,5,18,1,154,4,99,0.31,52,Average
1017,26,45,8,9,14,6,58,5,76,0.23,52,Average
124,43,4,4,3,42,5,123,7,30,0.38,60,Average
558,16,43,3,8,88,8,39,2,46,0.47,65,Average
1044,22,26,9,3,28,6,74,10,94,0.32,62,Average
215,26,35,11,20,47,8,59,9,86,0.16,28,Poor
316,35,24,12,11,70,1,177,9,45,0.24,42,Poor
637,32,24,17,3,83,7,108,0,20,0.39,61,Average
557,41,41,4,6,52,3,66,3,95,0.37,43,Poor
638,29,1,10,0,59,2,69,6,76,0.5,65,Average
216,17,47,16,18,62,4,79,1,72,0.17,40,Poor
1191,22,3,17,6,63,5,100,6,5,0.06,53,Average
411,39,53,13,3,2,2,122,5,79,0.34,63,Average
100,49,7,15,1,49,8,151,10,35,0.29,49,Poor
1132,28,45,20,5,67,6,85,10,13,0.2,54,Average
244,48,52,12,18,99,4,175,8,99,0.4,10,Poor
888,29,26,8,11,25,7,129,3,48,0.44,62,Average
1099,39,27,2,15,7,8,37,2,69,0.27,41,Poor
194,14,15,12,3,96,4,161,0,10,0.14,58,Average
978,20,11,16,20,39,4,115,6,87,0.46,49,Poor
1002,46,50,19,13,56,2,182,4,67,0.48,32,Poor
42,43,4,15,7,46,7,98,8,20,0.19,40,Poor
1071,12,55,11,5,85,7,65,7,76,0.47,61,Average
309,33,56,17,12,54,2,27,2,87,0.06,25,Poor
360,5,17,6,10,20,7,26,1,75,0.24,78,Good
1139,37,52,5,10,79,5,105,5,58,0.48,47,Poor
578,25,59,12,6,23,6,180,5,36,0.14,58,Average
244,34,7,18,10,10,4,102,7,25,0.26,55,Average
712,10,4,7,17,82,2,181,9,28,0.22,54,Average
1070,20,50,4,17,99,5,132,1,34,0.19,34,Poor
359,2,5,9,16,31,4,67,5,35,0.49,79,Good
247,12,29,6,17,26,7,7,3,1,0.25,73,Average
616,30,59,16,1,93,1,112,10,86,0.24,36,Poor
1133,16,50,15,12,18,6,5,7,54,0.33,65,Average
872,12,7,16,4,5,5,144,8,67,0.2,72,Average
633,7,33,13,18,28,1,62,10,21,0.19,67,Average
692,26,17,20,13,59,5,32,9,79,0.04,27,Poor
681,46,58,8,19,87,1,104,4,73,0.02,5,Poor
1016,42,1,8,9,16,6,174,1,91,0.48,50,Average
128,8,36,3,11,71,2,53,6,70,0.07,51,Average
971,1,30,9,5,15,6,68,1,77,0.12,79,Good
303,50,56,11,5,51,1,40,2,15,0.21,36,Poor
1147,46,33,15,11,35,1,41,9,30,0.1,34,Poor
1136,15,49,17,9,24,2,6,6,47,0.22,69,Average
192,31,20,11,8,48,4,181,5,16,0.01,44,Poor
186,20,4,3,4,69,4,53,1,74,0.17,54,Average
1007,37,38,1,7,43,8,30,7,64,0.04,38,Poor
74,13,3,12,13,64,8,19,9,39,0.04,49,Poor
802,1,22,3,12,32,4,199,10,81,0.28,71,Average
447,16,29,13,17,33,2,198,8,59,0.38,61,Average
956,30,56,14,1,1,7,76,3,40,0.16,74,Average
951,44,41,8,2,81,8,199,3,6,0.11,37,Poor
561,38,51,14,14,42,8,72,5,15,0.39,50,Average
1131,18,58,18,1,75,5,184,7,93,0.4,57,Average
1128,6,23,13,0,43,5,46,7,7,0.23,95,Good
757,38,46,10,15,52,2,31,1,7,0.24,46,Poor
988,26,20,15,11,37,6,112,5,60,0.07,48,Poor
953,10,11,13,18,26,5,134,5,35,0.47,79,Good
70,49,14,19,0,77,5,180,6,68,0.43,41,Poor
43,28,25,19,19,23,7,22,3,67,0.07,36,Poor
1142,31,3,20,14,56,8,117,9,48,0.23,45,Poor
440,37,37,14,4,48,4,132,7,76,0.09,40,Poor
162,43,51,3,1,56,4,96,1,17,0.28,54,Average
373,12,43,2,13,69,3,78,3,21,0.12,61,Average
515,4,51,5,6,78,4,69,4,49,0.01,61,Average
76,25,37,9,7,87,1,107,9,45,0.33,49,Poor
718,29,35,13,10,99,3,158,4,12,0.07,37,Poor
516,31,46,2,1,100,7,72,4,68,0.44,52,Average
708,19,35,16,10,31,2,34,9,81,0.38,65,Average
40,17,11,12,11,39,3,140,0,42,0.12,60,Average
860,49,20,5,11,42,1,127,8,55,0.28,37,Poor
934,35,26,1,5,5,4,189,9,17,0.08,59,Average
173,31,3,3,19,91,6,148,6,54,0.46,38,Poor
289,35,52,16,18,67,8,45,8,64,0.1,17,Poor
535,11,52,10,18,46,7,49,9,15,0.24,68,Average
823,20,20,4,13,1,4,54,2,70,0.28,58,Average
984,1,2,11,2,89,1,50,8,63,0.16,73,Average
182,10,2,5,5,93,1,26,7,47,0.15,57,Average
156,26,18,17,15,79,3,173,1,8,0.43,53,Average
851,27,9,15,10,83,1,30,5,22,0.2,51,Average
1189,29,17,9,5,6,4,189,6,8,0.24,74,Average
618,48,35,7,6,1,6,134,7,19,0.45,66,Average
462,26,35,1,13,6,2,71,5,58,0.49,64,Average
489,9,26,16,2,34,6,133,1,80,0.32,72,Average
215,24,3,4,18,55,8,160,7,86,0.07,32,Poor
284,23,5,19,4,5,2,148,2,71,0.36,73,Average
278,16,15,5,18,57,1,73,9,83,0.43,52,Average
717,33,11,19,3,43,6,87,1,10,0.21,60,Average
928,6,19,20,5,2,8,90,7,39,0.35,90,Good
654,12,20,18,14,30,7,45,6,17,0.17,64,Average
1079,35,16,3,5,38,8,191,7,31,0.38,67,Average
909,46,51,15,15,21,5,81,3,82,0.15,29,Poor
721,20,40,15,16,63,3,159,6,47,0.24,47,Poor
851,49,46,10,7,66,1,45,9,74,0.02,15,Poor
573,35,42,1,20,37,3,80,7,75,0.43,32,Poor
82,47,4,19,9,1,2,112,5,62,0.11,39,Poor
281,19,57,6,12,48,3,37,5,34,0.3,56,Average
472,27,51,20,7,6,2,188,4,81,0.49,65,Average
700,10,30,8,3,90,2,197,7,24,0.41,77,Good
656,5,17,16,10,53,1,7,10,9,0.26,75,Good
476,14,22,20,16,94,5,119,4,21,0.08,46,Poor
516,49,42,11,19,53,7,182,7,62,0.4,19,Poor
742,16,56,20,0,21,3,115,2,95,0.15,65,Average
844,21,1,2,6,18,1,152,0,91,0.49,65,Average
905,20,54,15,13,8,5,82,2,58,0.25,60,Average
685,21,17,2,9,22,4,36,6,80,0.25,55,Average
145,48,28,15,11,34,4,164,3,40,0.48,51,Average
1196,26,38,1,8,40,4,194,10,76,0.43,59,Average
377,33,31,18,7,42,8,55,3,66,0.05,38,Poor
524,2,60,16,7,35,6,68,10,87,0.1,64,Average
491,28,20,4,5,19,5,199,7,33,0.01,61,Average
1123,24,13,15,5,7,4,63,5,6,0.16,71,Average
838,4,9,8,4,41,2,12,7,91,0.04,64,Average
684,35,55,16,1,75,5,167,0,35,0.08,49,Poor
632,22,26,10,2,10,3,100,5,12,0.07,73,Average
1065,3,32,17,2,75,2,68,5,3,0.17,80,Good
655,40,17,3,19,91,8,33,5,89,0.25,10,Poor
753,32,8,13,13,29,3,136,10,84,0.07,33,Poor
858,16,2,14,3,95,7,39,1,86,0.33,57,Average
766,46,28,8,10,16,1,5,7,56,0.47,50,Average
105,19,10,2,10,77,7,133,5,86,0.33,51,Average
932,30,57,3,9,24,4,182,6,4,0.46,76,Good
106,48,49,19,1,13,1,25,4,98,0.38,43,Poor
122,47,14,20,4,62,2,142,9,27,0.02,33,Poor
254,25,16,18,16,14,7,135,7,91,0.27,47,Poor
201,34,53,12,13,76,1,94,10,5,0.33,48,Poor
704,26,49,18,17,97,3,102,7,23,0.26,32,Poor
1001,10,46,16,5,0,2,177,10,38,0.22,91,Good
415,30,14,12,13,36,1,124,8,29,0.36,51,Average
1112,15,4,13,19,56,6,31,10,33,0.17,48,Poor
1143,14,27,15,2,33,7,128,4,73,0.02,63,Average
796,34,33,14,14,47,2,148,5,98,0.25,27,Poor
192,28,20,12,13,5,6,176,9,47,0.41,62,Average
641,16,60,3,16,6,8,58,9,19,0.01,56,Average
295,23,34,12,13,42,4,66,7,91,0.24,42,Poor
57,44,13,4,12,63,8,32,9,21,0.42,38,Poor
780,19,36,16,4,1,2,41,4,86,0.03,61,Average
614,22,21,1,1,43,5,156,0,65,0.5,70,Average
1174,38,59,18,6,72,8,107,10,59,0.12,36,Poor
999,9,20,13,3,50,4,8,3,99,0.14,64,Average
470,50,43,2,0,3,2,79,3,41,0.08,48,Poor
482,2,32,9,3,56,7,85,4,53,0.38,82,Good
1068,40,32,7,11,12,7,45,2,44,0.08,42,Poor
847,4,1,6,4,31,1,38,3,37,0.02,78,Good
978,29,55,4,5,46,2,173,5,67,0.28,49,Poor
557,7,60,17,20,21,1,91,1,53,0.2,56,Average
1130,8,55,6,6,74,3,129,8,71,0.15,57,Average
1015,41,40,2,18,71,7,54,6,11,0.16,29,Poor
820,40,21,18,9,38,5,44,0,19,0.08,42,Poor
