LOC,CyclomaticComplexity,Methods,Classes,CBO,LCOM,DIT,RFC,NOC,WMC,CommentRatio,MaintainabilityIndex,Quality
491,28,20,4,5,19,5,199,7,33,0.01,61,0
1123,24,13,15,5,7,4,63,5,6,0.16,71,0
838,4,9,8,4,41,2,12,7,91,0.04,64,0
684,35,55,16,1,75,5,167,0,35,0.08,49,2
632,22,26,10,2,10,3,100,5,12,0.07,73,0
1065,3,32,17,2,75,2,68,5,3,0.17,80,1
655,40,17,3,19,91,8,33,5,89,0.25,10,2
753,32,8,13,13,29,3,136,10,84,0.07,33,2
858,16,2,14,3,95,7,39,1,86,0.33,57,0
766,46,28,8,10,16,1,5,7,56,0.47,50,0
105,19,10,2,10,77,7,133,5,86,0.33,51,0
932,30,57,3,9,24,4,182,6,4,0.46,76,1
106,48,49,19,1,13,1,25,4,98,0.38,43,2
122,47,14,20,4,62,2,142,9,27,0.02,33,2
254,25,16,18,16,14,7,135,7,91,0.27,47,2
201,34,53,12,13,76,1,94,10,5,0.33,48,2
704,26,49,18,17,97,3,102,7,23,0.26,32,2
1001,10,46,16,5,0,2,177,10,38,0.22,91,1
415,30,14,12,13,36,1,124,8,29,0.36,51,0
1112,15,4,13,19,56,6,31,10,33,0.17,48,2
1143,14,27,15,2,33,7,128,4,73,0.02,63,0
796,34,33,14,14,47,2,148,5,98,0.25,27,2
192,28,20,12,13,5,6,176,9,47,0.41,62,0
641,16,60,3,16,6,8,58,9,19,0.01,56,0
295,23,34,12,13,42,4,66,7,91,0.24,42,2
57,44,13,4,12,63,8,32,9,21,0.42,38,2
780,19,36,16,4,1,2,41,4,86,0.03,61,0
614,22,21,1,1,43,5,156,0,65,0.5,70,0
1174,38,59,18,6,72,8,107,10,59,0.12,36,2
999,9,20,13,3,50,4,8,3,99,0.14,64,0
470,50,43,2,0,3,2,79,3,41,0.08,48,2
482,2,32,9,3,56,7,85,4,53,0.38,82,1
1068,40,32,7,11,12,7,45,2,44,0.08,42,2
847,4,1,6,4,31,1,38,3,37,0.02,78,1
978,29,55,4,5,46,2,173,5,67,0.28,49,2
557,7,60,17,20,21,1,91,1,53,0.2,56,0
1130,8,55,6,6,74,3,129,8,71,0.15,57,0
1015,41,40,2,18,71,7,54,6,11,0.16,29,2
820,40,21,18,9,38,5,44,0,19,0.08,42,2
